TypeID,StationID,Type,OrderID,Price,Total,Remaining
9832,60003760,"Sell",7356489169,10900.0,24174,24174
9832,60003760,"Sell",7356489166,11250.0,100000,100000
9832,60003760,"Sell",7352541392,11150.0,100000,100000
9832,60003760,"Sell",7342315556,11600.0,100000,100000
9832,60003760,"Sell",7351536223,11260.0,50000,50000
9832,60003760,"Sell",7356510252,10360.0,1436,334
9832,60003760,"Sell",7351708876,11200.0,63493,63493
9832,60003760,"Sell",7354468943,11100.0,3785,3785
9832,60003760,"Sell",7351560954,11240.0,3265,3265
9832,60003760,"Sell",7352207629,11000.0,10863,10863
9832,60003760,"Sell",7356074884,10490.0,5000,5000
9832,60003760,"Sell",7341544800,12250.0,100000,100000
9832,60003760,"Sell",7341544801,12000.0,100000,100000
9832,60003760,"Sell",7355029544,11190.0,96321,96321
9832,60003760,"Sell",7352146120,11020.0,2945,2945
9832,60003760,"Sell",7355693389,11030.0,14279,14279
9832,60003760,"Sell",7355933426,10970.0,950,950
9832,60004588,"Buy",7286324062,10.25,100000,97985
9832,60004588,"Buy",7352646870,9500.0,10000,10000
9832,60004588,"Buy",7326306925,5555.0,11111,11111
9832,60004588,"Buy",7287985539,8642.0,200000,55067
9832,60004588,"Buy",7352646796,10000.0,10000,7240
9832,60004588,"Sell",7355075111,11210.0,80190,72981
9832,60004588,"Sell",7354638335,14000.0,600,600
9832,60004588,"Sell",7356115259,11200.0,18640,9640
9832,60004588,"Sell",7354609402,14000.0,4845,3450
9832,60004588,"Sell",7355230989,12750.0,3793,3793
9832,60005686,"Buy",7343289981,9000.0,100000,100000
9832,60005686,"Buy",7337155543,9500.0,120000,62046
9832,60005686,"Buy",7288003620,8800.0,200000,158919
9832,60005686,"Buy",7342901796,9750.0,70000,69510
9832,60005686,"Buy",7327795601,9000.0,100000,48505
9832,60005686,"Sell",7352067477,11790.0,48408,48408
9832,60005686,"Sell",7355877515,11720.0,4339,3849
9832,60005686,"Sell",7353131534,11740.0,4810,4810
9832,60005686,"Sell",7333332387,11910.0,40000,40000
9832,60005686,"Sell",7353192406,11730.0,7370,7370
9832,60005686,"Sell",7328905963,11800.0,45816,45816
9832,60005686,"Sell",7356398398,9753.0,860,860
9832,60006526,"Buy",7309178275,1000.0,1000,1000
9832,60008494,"Buy",7349343403,8706.0,50000,50000
9832,60008494,"Buy",7353755725,4444.0,35555,35555
9832,60008494,"Buy",7347445891,8825.0,100000,712
9832,60008494,"Buy",7325171409,8350.0,20000,20000
9832,60008494,"Buy",7189433498,1000.0,100000,81343
9832,60008494,"Buy",7353137153,8714.0,5000,4890
9832,60008494,"Buy",7324403655,8828.0,70000,25861
9832,60008494,"Buy",7328861930,8713.0,70000,65699
9832,60008494,"Buy",7354303314,8819.0,10000,7195
9832,60008494,"Buy",7345011614,8827.0,60000,19012
9832,60008494,"Buy",7355661915,8829.0,20000,19765
9832,60008494,"Buy",7355559497,8820.0,9720,7357
9832,60008494,"Buy",7321052734,8265.0,70000,51607
9832,60008494,"Buy",7355339154,8819.0,30000,23151
9832,60008494,"Buy",7356501098,8828.0,60000,60000
9832,60008494,"Buy",7324386872,8260.0,5000,4255
9832,60008494,"Buy",7354357314,8805.0,90000,46512
9832,60008494,"Buy",7355777891,4555.0,38888,38888
9832,60008494,"Buy",7324390196,8262.0,10000,10000
9832,60008494,"Buy",7356107736,8826.0,90000,84785
9832,60008494,"Sell",7349814856,9930.0,14903,14899
9832,60008494,"Sell",7323453834,11200.0,20000,20000
9832,60008494,"Sell",7356328655,9300.0,1565,1565
9832,60008494,"Sell",7352780754,10000.0,2405,2405
9832,60008494,"Sell",7321707382,10040.0,421451,146227
9832,60008494,"Sell",7352711155,9910.0,51505,46505
9832,60008494,"Sell",7349399107,9940.0,39480,12781
9832,60008494,"Sell",7353572224,9700.0,57133,23288
9832,60008494,"Sell",7352926704,9900.0,28898,28898
9832,60008494,"Sell",7346629330,9996.0,17690,17690
9832,60008494,"Sell",7346657716,9950.0,20000,18326
9832,60008494,"Sell",7352957845,9780.0,2950,2950
9832,60008494,"Sell",7355867608,9999.0,387189,387189
9832,60008494,"Sell",7260131199,11400.0,150000,89864
9832,60008494,"Sell",7323453963,11100.0,20000,20000
9832,60008494,"Sell",7353070687,9778.0,31923,31923
9832,60008494,"Sell",7319174674,10140.0,1730,951
9832,60008494,"Sell",7318392808,10250.0,7130,7130
9832,60008494,"Sell",7354660663,9501.0,27950,27545
9832,60008494,"Sell",7352872807,9909.0,6810,6810
9832,60008494,"Sell",7355399627,9600.0,7525,7525
9832,60008494,"Sell",7323453338,11300.0,23487,23487
9832,60008494,"Sell",7346626343,9997.0,9630,9630
9832,60008494,"Sell",7319499155,10050.0,4595,4595
9832,60008494,"Sell",7319326222,10090.0,50000,50000
9832,60008494,"Sell",7356337672,9200.0,15000,15000
9832,60008494,"Sell",7354093178,9750.0,30000,30000
9832,60008494,"Sell",7353095930,10000.0,19570,19570
9832,60008494,"Sell",7319010197,10180.0,15111,15111
9832,60008494,"Sell",7319481874,9500.0,114560,83228
9832,60008494,"Sell",7347809680,9698.0,316125,198436
9832,60008494,"Sell",7319269248,10110.0,560,560
9832,60008494,"Sell",7353040921,9778.0,134896,21929
9832,60008494,"Sell",7349832646,9920.0,1255,1255
9832,60008494,"Sell",7352593172,9917.0,11095,9308
9832,60008494,"Sell",7355009775,9500.0,7000,7000
9832,60011866,"Buy",7296633709,8400.0,40000,39355
9832,60011866,"Buy",7319062743,8008.0,10000,10000
9832,60011866,"Buy",7299883236,8038.0,100000,100000
9832,60011866,"Buy",7340917856,10.55,100000,100000
9832,60011866,"Buy",7355476277,9197.0,10000,9575
9832,60011866,"Buy",7324368757,4560.0,2500,2500
9832,60011866,"Buy",7355313440,9193.0,10000,10000
9832,60011866,"Buy",7295382206,8800.0,200000,190775
9832,60011866,"Buy",7355044708,9182.0,7000,5945
9832,60011866,"Buy",7253082517,7111.0,11111,2776
9832,60011866,"Buy",7355784207,9195.0,25000,22550
9832,60011866,"Sell",7353811815,10450.0,5000,5000
9832,60011866,"Sell",7352538543,10460.0,50500,39073
9832,60011866,"Sell",7353177432,10470.0,2780,2780
9832,60011866,"Sell",7348851406,10490.0,2000,2000
9832,60011866,"Sell",7354278843,10410.0,3205,2337
9832,60011866,"Sell",7354065948,10440.0,2363,2363
9832,60011866,"Sell",7343099827,10490.0,329818,264604
9832,60015131,"Buy",7347980709,101.0,50000,50000
9832,1033196707294,"Buy",7303633979,10.51,555555,555555
9834,60001096,"Buy",7334573782,10.0,199999,199999
9834,60003760,"Buy",7336639586,75830.0,3000,3000
9834,60003760,"Buy",7348871171,75990.0,57742,8601
9834,60003760,"Buy",7336657120,75420.0,4000,4000
9834,60003760,"Buy",7280182855,32450.0,350,337
9834,60003760,"Buy",7284339523,73180.0,324,324
9834,60003760,"Buy",7348801582,75820.0,5000,5000
9834,60003760,"Buy",7335202245,75300.0,5000,2376
9834,60003760,"Buy",7337069287,75570.0,5000,5000
9834,60003760,"Buy",7356442568,76010.0,1715,1712
9834,60003760,"Sell",7344450902,80950.0,10000,2155
9834,60003760,"Sell",7337514530,83370.0,891,870
9834,60003760,"Sell",7339083085,83130.0,2000,1870
9834,60003760,"Sell",7303787145,145500.0,1728,1728
9834,60003760,"Sell",7322641029,86990.0,1476,1097
9834,60003760,"Sell",7301852820,185000.0,30,30
9834,60003760,"Sell",7343475721,81150.0,693,673
9834,60003760,"Sell",7336818217,83440.0,1000,997
9834,60003760,"Sell",7344219611,81040.0,4584,3771
9834,60003760,"Sell",7304811726,101800.0,1476,1476
9834,60003760,"Sell",7343881751,81120.0,1605,1605
9834,60003760,"Sell",7343854168,81110.0,3000,2769
9834,60003760,"Sell",7343495429,81140.0,3000,2997
9834,60003760,"Sell",7306978719,92940.0,804,804
9834,60003760,"Sell",7308341957,90900.0,1710,1710
9834,60003760,"Sell",7356510795,79660.0,8270,8270
9834,60003760,"Sell",7304103499,136100.0,1476,1476
9834,60003760,"Sell",7303939592,178900.0,1011,1011
9834,60003760,"Sell",7339130957,83110.0,23619,21676
9834,60003760,"Sell",7327151905,85840.0,8883,8375
9834,60003760,"Sell",7304005053,179000.0,6494,6494
9834,60003760,"Sell",7306152489,95950.0,177,177
9834,60003760,"Sell",7331106672,79730.0,16773,4349
9834,60003760,"Sell",7327130227,85850.0,1476,1470
9834,60003760,"Sell",7328714033,84990.0,1017,1017
9834,60003760,"Sell",7331521945,84480.0,7900,7900
9834,60003760,"Sell",7328868972,84970.0,1000,997
9834,60003760,"Sell",7323759346,84340.0,7200,5487
9834,60003760,"Sell",7326750396,85880.0,2460,2162
9834,60003760,"Sell",7355962862,79720.0,22326,20998
9834,60003760,"Sell",7335265324,83970.0,11,11
9834,60003760,"Sell",7344422021,80990.0,5000,4997
9834,60003760,"Sell",7337233551,83670.0,300,300
9834,60003760,"Sell",7307053347,92900.0,1500,680
9834,60003760,"Sell",7305929465,95940.0,4000,4000
9834,60003760,"Sell",7324106059,86240.0,1731,1731
9834,60003760,"Sell",7329702432,84830.0,369,369
9834,60003760,"Sell",7306799410,92950.0,16932,16932
9834,60003760,"Sell",7336913223,83400.0,3000,1441
9834,60003760,"Sell",7344113769,81050.0,1476,863
9834,60003760,"Sell",7355705246,79740.0,9000,8995
9834,60003760,"Sell",7323227039,86840.0,1000,1000
9834,60003760,"Sell",7305476353,99730.0,963,498
9834,60003760,"Sell",7336816686,83450.0,4000,4000
9834,60003760,"Sell",7341772614,81850.0,9943,9699
9834,60003760,"Sell",7303980920,137800.0,2307,2307
9834,60003760,"Sell",7306197959,93500.0,70579,70573
9834,60003760,"Sell",7307609067,92860.0,22388,22388
9834,60003760,"Sell",7324880449,86040.0,7000,3972
9834,60003760,"Sell",7344512389,80930.0,2000,2000
9834,60003760,"Sell",7302669465,179300.0,5000,5000
9834,60003760,"Sell",7331459030,84490.0,1000,714
9834,60003760,"Sell",7331884778,84370.0,1449,1409
9834,60003760,"Sell",7338879656,83150.0,1416,455
9834,60003760,"Sell",7330905885,85000.0,47186,47186
9834,60003760,"Sell",7327888991,85320.0,1476,1476
9834,60003760,"Sell",7349657916,83410.0,4200,4200
9834,60003760,"Sell",7327212720,85480.0,1246,889
9834,60003760,"Sell",7324865698,86120.0,1000,910
9834,60003760,"Sell",7329763080,84820.0,7000,2946
9834,60003760,"Sell",7336656107,83500.0,3750,3750
9834,60003760,"Sell",7337581217,83340.0,75,75
9834,60003760,"Sell",7340713787,81980.0,13650,12189
9834,60003760,"Sell",7344011686,81090.0,2000,1990
9834,60003760,"Sell",7336802863,83460.0,1000,761
9834,60003760,"Sell",7331388711,84300.0,12375,8107
9834,60003760,"Sell",7335485914,84320.0,250,250
9834,60003760,"Sell",7334911658,84210.0,2631,2631
9834,60003760,"Sell",7304664748,102900.0,500,500
9834,60003760,"Sell",7301853675,184900.0,20,20
9834,60003760,"Sell",7342968953,81290.0,4000,3984
9834,60003760,"Sell",7320474702,90000.0,7581,7581
9834,60003760,"Sell",7341540701,81890.0,1000,989
9834,60003760,"Sell",7321586165,87700.0,5000,2000
9834,60003760,"Sell",7341527102,81900.0,4686,4608
9834,60003760,"Sell",7321638771,87680.0,3744,649
9834,60003760,"Sell",7306691194,92980.0,1600,1600
9834,60003760,"Sell",7355333670,79690.0,23760,2527
9834,60003760,"Sell",7336886564,81110.0,141,141
9834,60003760,"Sell",7305764502,99000.0,2467,2467
9834,60003760,"Sell",7339802160,83000.0,986,986
9834,60003760,"Sell",7341220955,81970.0,10359,7690
9834,60003760,"Sell",7336673798,83480.0,4000,4000
9834,60003760,"Sell",7328894465,84940.0,24195,24195
9834,60003760,"Sell",7342129121,81770.0,1000,1000
9834,60003760,"Sell",7356053078,80000.0,15000,15000
9834,60003760,"Sell",7304616379,103200.0,262,262
9834,60003760,"Sell",7333293666,84430.0,1000,1000
9834,60003760,"Sell",7322702355,86980.0,3148,603
9834,60003760,"Sell",7344410323,81000.0,2000,2000
9834,60003760,"Sell",7324673504,86150.0,443,443
9834,60003760,"Sell",7323228468,86830.0,16701,16701
9834,60003760,"Sell",7323738174,86370.0,6383,5883
9834,60003760,"Sell",7342459085,81680.0,4000,3419
9834,60003760,"Sell",7303811620,144900.0,3999,3999
9834,60003760,"Sell",7323393030,86500.0,1938,408
9834,60003760,"Sell",7356426971,79670.0,945,481
9834,60003760,"Sell",7306099183,95960.0,4000,1100
9834,60003760,"Sell",7336360546,83600.0,3579,3573
9834,60003760,"Sell",7327675211,85410.0,3675,1981
9834,60003760,"Sell",7308179191,90920.0,34761,33197
9834,60003760,"Sell",7321620239,87690.0,3744,3735
9834,60003760,"Sell",7331755077,84410.0,1476,946
9834,60003760,"Sell",7323318352,86800.0,3381,3381
9834,60003760,"Sell",7335216362,81250.0,1000,376
9834,60003760,"Sell",7304378572,107400.0,5000,5000
9834,60003760,"Sell",7328625134,85040.0,2460,2460
9834,60003760,"Sell",7350713350,95000.0,21866,21866
9834,60003760,"Sell",7304333456,109300.0,3619,3619
9834,60003760,"Sell",7304839353,101600.0,1426,262
9834,60003760,"Sell",7356020678,79700.0,3785,3785
9834,60003760,"Sell",7341268197,81940.0,1000,721
9834,60003760,"Sell",7344390137,81010.0,11,5
9834,60003760,"Sell",7340904325,80000.0,16300,14517
9834,60003760,"Sell",7327444703,85440.0,13534,13534
9834,60003760,"Sell",7342718501,81370.0,3540,1655
9834,60003760,"Sell",7303941419,138400.0,5000,5000
9834,60003760,"Sell",7343394455,81220.0,1732,1732
9834,60003760,"Sell",7355582603,79800.0,3778,3778
9834,60003760,"Sell",7327263850,85450.0,990,990
9834,60003760,"Sell",7355595404,79750.0,6726,6723
9834,60003760,"Sell",7323439926,86490.0,1476,297
9834,60003760,"Sell",7329344166,84850.0,240,240
9834,60003760,"Sell",7340690381,82920.0,7923,7923
9834,60003760,"Sell",7338709738,83240.0,2000,1126
9834,60003760,"Sell",7306820167,92930.0,11154,4677
9834,60003760,"Sell",7307993890,84860.0,2000,358
9834,60003760,"Sell",7356464556,79660.0,2000,1497
9834,60003760,"Sell",7325532206,86060.0,1000,1000
9834,60003760,"Sell",7336332929,83630.0,1712,1712
9834,60004588,"Buy",7288537274,72060.0,1000,982
9834,60004588,"Buy",7329715181,75950.0,1000,502
9834,60004588,"Buy",7341282064,75940.0,2000,1139
9834,60004588,"Buy",7296269891,68100.0,500,350
9834,60004588,"Buy",7339799209,72040.0,100,100
9834,60004588,"Sell",7305260493,95000.0,1787,1697
9834,60004588,"Sell",7339894684,88700.0,7074,5266
9834,60004588,"Sell",7352460080,88000.0,12146,12136
9834,60004588,"Sell",7329125384,90000.0,910,860
9834,60005686,"Buy",7353380030,75800.0,1000,948
9834,60005686,"Buy",7313767426,75010.0,2000,1726
9834,60005686,"Buy",7307546664,73120.0,10000,9991
9834,60005686,"Buy",7354864310,75660.0,500,167
9834,60005686,"Buy",7307321407,73000.0,10,10
9834,60005686,"Buy",7343462251,75740.0,100,100
9834,60005686,"Sell",7331993777,86500.0,50,50
9834,60005686,"Sell",7343336055,83380.0,275,275
9834,60005686,"Sell",7316546493,82000.0,8650,8432
9834,60005686,"Sell",7354151790,81490.0,327,109
9834,60005686,"Sell",7330847440,83400.0,7181,5295
9834,60005686,"Sell",7353921487,81500.0,59,59
9834,60005686,"Sell",7314627922,97980.0,252,252
9834,60008494,"Buy",7349495582,74700.0,1000,1000
9834,60008494,"Buy",7353087907,74880.0,11,11
9834,60008494,"Buy",7349123465,74870.0,5000,4245
9834,60008494,"Buy",7354195606,75090.0,3000,843
9834,60008494,"Buy",7315003093,88.79,10000,10000
9834,60008494,"Buy",7335304062,73060.0,1000,969
9834,60008494,"Buy",7318335669,73030.0,10000,6687
9834,60008494,"Buy",7344208776,75010.0,3000,1243
9834,60008494,"Buy",7349744972,75180.0,10000,3718
9834,60008494,"Buy",7345292133,74520.0,1000,1000
9834,60008494,"Buy",7310448455,56850.0,30000,30000
9834,60008494,"Buy",7353410473,75150.0,1000,628
9834,60008494,"Buy",7339301236,73570.0,6,6
9834,60008494,"Buy",7355026351,75120.0,5000,5000
9834,60008494,"Sell",7355649119,81600.0,1491,47
9834,60008494,"Sell",7320208268,87870.0,1593,1521
9834,60008494,"Sell",7355507335,81800.0,1950,900
9834,60008494,"Sell",7320376542,87820.0,1820,1820
9834,60008494,"Sell",7325186208,86900.0,118,118
9834,60008494,"Sell",7320876065,83970.0,174,174
9834,60008494,"Sell",7355957719,80000.0,612,612
9834,60008494,"Sell",7355875224,80000.0,7228,7228
9834,60008494,"Sell",7313109341,95000.0,1374,1374
9834,60008494,"Sell",7314258472,94930.0,1300,440
9834,60008494,"Sell",7355641574,81750.0,500,500
9834,60008494,"Sell",7355766779,81590.0,993,993
9834,60008494,"Sell",7355551355,79990.0,365,137
9834,60008494,"Sell",7351816974,81900.0,8500,8500
9834,60008494,"Sell",7356271884,79000.0,162,162
9834,60008494,"Sell",7304271287,88490.0,6542,2839
9834,60008494,"Sell",7316330383,88410.0,3392,1377
9834,60008494,"Sell",7353214313,82840.0,1560,1560
9834,60008494,"Sell",7305572072,108800.0,5000,149
9834,60008494,"Sell",7327811666,81900.0,3528,1667
9834,60008494,"Sell",7355779700,78500.0,1200,1040
9834,60011866,"Buy",7290084890,78620.0,1000,306
9834,60011866,"Buy",7016618676,56040.0,10000,9850
9834,60011866,"Buy",7355754070,76630.0,700,700
9834,60011866,"Buy",7355792514,78630.0,1000,500
9834,60011866,"Buy",7356419273,78640.0,100,100
9834,60011866,"Sell",7323188356,86470.0,1000,520
9834,60011866,"Sell",7352416934,82170.0,6960,6960
9834,60011866,"Sell",7341558401,83500.0,375,375
9834,60011866,"Sell",7346920649,80960.0,2127,1436
9834,60011866,"Sell",7310203697,98400.0,1499,1237
9834,60011866,"Sell",7330244561,85460.0,588,527
9834,60011866,"Sell",7344726218,82880.0,10833,10238
9834,60011866,"Sell",7316670066,87490.0,1121,1121
9834,60011866,"Sell",7350298310,82500.0,936,627
9834,60011866,"Sell",7305438307,100000.0,10000,10000
9834,60011866,"Sell",7344262192,83440.0,7200,5763
9834,60011866,"Sell",7352824166,82150.0,100,100
9834,60011866,"Sell",7314850662,84000.0,7304,3829
9834,60011866,"Sell",7312539117,98090.0,420,417
9834,60011866,"Sell",7355547337,80650.0,250,186
9834,60011866,"Sell",7355442866,80490.0,1500,1380
9834,60011866,"Sell",7311081649,98540.0,5000,5000
9834,60011866,"Sell",7340988138,80500.0,800,800
9834,60011866,"Sell",7348026863,80950.0,2392,2392
9834,60011866,"Sell",7318228341,87780.0,3000,2800
9834,60011866,"Sell",7348037109,83100.0,100,90
9834,60011866,"Sell",7307649175,98830.0,309,309
9834,60011866,"Sell",7352003212,81040.0,6714,6714
9834,60011866,"Sell",7305475793,99000.0,192,30
9834,60011866,"Sell",7311765001,93640.0,1245,424
9834,60011866,"Sell",7355094091,80900.0,1812,1812
9834,60011866,"Sell",7343114866,80630.0,2418,1087
9834,60011866,"Sell",7353049225,81100.0,676,676
9834,60011866,"Sell",7353331709,80640.0,1944,1728
9834,60011866,"Sell",7355020839,80970.0,1107,957
9834,60011866,"Sell",7344595554,83420.0,865,846
9834,60011866,"Sell",7335653100,84260.0,759,712
9834,60011866,"Sell",7313565881,93900.0,78,78
9834,60011866,"Sell",7340675278,83990.0,800,319
9834,60011866,"Sell",7305438306,101000.0,10000,10000
9834,60011866,"Sell",7349059699,81030.0,1998,1704
9834,60011866,"Sell",7340806283,83980.0,5172,3352
9834,60011866,"Sell",7308116072,81040.0,2850,2751
9834,60011866,"Sell",7353820483,81060.0,1263,885
9834,60011866,"Sell",7353076703,81090.0,2132,919
9834,60011866,"Sell",7354626888,80500.0,4461,2562
9834,60011866,"Sell",7352892201,82120.0,500,500
9834,60011866,"Sell",7347931785,81000.0,3000,3000
9834,1033196707294,"Buy",7303631864,86.71,11111,11077
9838,60001096,"Buy",7334324884,101.4,199999,199994
9838,60001096,"Buy",7271914889,101.5,44444,44190
9838,60003760,"Buy",7355510560,9963.0,30000,30000
9838,60003760,"Buy",7356388051,10670.0,10000,9010
9838,60003760,"Buy",7348878750,1701.0,60000,59925
9838,60003760,"Buy",7355807179,10680.0,36000,36000
9838,60003760,"Buy",7355802336,10640.0,30000,30000
9838,60003760,"Buy",7304137384,0.03,100000,97455
9838,60003760,"Buy",7355801225,10660.0,10000,10000
9838,60003760,"Buy",7315842963,9335.0,20000,20000
9838,60003760,"Buy",7354634200,9961.0,60000,60000
9838,60003760,"Buy",7348802670,9907.0,9898,9898
9838,60003760,"Buy",7355635200,10690.0,10000,1928
9838,60003760,"Buy",7355804513,10650.0,6600,3091
9838,60003760,"Buy",7341766675,9830.0,10000,10000
9838,60003760,"Buy",7349738544,10680.0,38000,24684
9838,60003760,"Buy",7317268269,9787.0,10000,6920
9838,60003760,"Buy",7316159374,9615.0,10000,10000
9838,60003760,"Buy",7348391590,10180.0,5000,5000
9838,60003760,"Buy",7355629988,10260.0,30000,30000
9838,60003760,"Buy",7356324462,10630.0,10000,10000
9838,60003760,"Buy",7355636931,10310.0,9100,5430
9838,60003760,"Buy",7355770645,10330.0,8975,8975
9838,60003760,"Buy",7355483895,1710.0,10000,10000
9838,60003760,"Buy",7252959568,1.1,200000,200000
9838,60003760,"Buy",7316878833,9732.0,10000,10000
9838,60003760,"Buy",7341654583,9825.0,5000,5000
9838,60003760,"Sell",7330723365,12190.0,13854,13854
9838,60003760,"Sell",7290194096,12530.0,900,900
9838,60003760,"Sell",7355501489,11730.0,3057,3057
9838,60003760,"Sell",7342534186,12390.0,10000,10000
9838,60003760,"Sell",7330823299,12160.0,1822,1822
9838,60003760,"Sell",7306830481,11710.0,20270,20270
9838,60003760,"Sell",7306475816,12470.0,44382,604
9838,60003760,"Sell",7346582663,11900.0,10000,9176
9838,60003760,"Sell",7356439891,11710.0,30760,21298
9838,60003760,"Sell",7330827025,12150.0,30000,9581
9838,60003760,"Sell",7355128024,11990.0,10000,10000
9838,60003760,"Sell",7355128025,11750.0,9000,8733
9838,60003760,"Sell",7355128022,12350.0,10000,10000
9838,60003760,"Sell",7355128023,12100.0,10000,10000
9838,60003760,"Sell",7306397850,12500.0,5685,5196
9838,60003760,"Sell",7330724750,12180.0,16595,8668
9838,60003760,"Sell",7346651320,12000.0,1125,1125
9838,60003760,"Sell",7346345937,12000.0,4320,4320
9838,60003760,"Sell",7330928614,12140.0,36725,36725
9838,60003760,"Sell",7356519976,11710.0,3685,3685
9838,60003760,"Sell",7339187480,12110.0,4200,3767
9838,60003760,"Sell",7330965839,12120.0,50000,31850
9838,60003760,"Sell",7332573445,14040.0,5000,5000
9838,60003760,"Sell",7329345419,12460.0,125581,125581
9838,60003760,"Sell",7344483049,12080.0,5445,5445
9838,60003760,"Sell",7304696948,13000.0,9930,9930
9838,60003760,"Sell",7355460678,11740.0,2815,2815
9838,60003760,"Sell",7321001746,12500.0,200000,200000
9838,60003760,"Sell",7324924153,14080.0,22000,22000
9838,60003760,"Sell",7089642158,14090.0,2000000,1686589
9838,60003760,"Sell",7332130747,12490.0,3965,3965
9838,60003760,"Sell",7247761883,12510.0,4349164,3713554
9838,60003760,"Sell",7346582830,12900.0,10000,10000
9838,60003760,"Sell",7353482199,12000.0,184134,184134
9838,60003760,"Sell",7343863162,12090.0,62236,15983
9838,60003760,"Sell",7043184495,14360.0,9995,9995
9838,60003760,"Sell",7339762661,12100.0,6465,6406
9838,60003760,"Sell",7346191662,12070.0,5000,5000
9838,60003760,"Sell",7344520509,12000.0,55085,2095
9838,60003760,"Sell",7344505018,12070.0,12155,12155
9838,60003760,"Sell",7306722581,13350.0,12794,12794
9838,60003760,"Sell",7353481732,12000.0,180000,180000
9838,60004588,"Buy",7306704075,7216.0,2000,313
9838,60004588,"Buy",7345099197,7240.0,10000,9995
9838,60004588,"Buy",7286333027,10.55,50000,50000
9838,60004588,"Sell",7114325961,11970.0,35000,4447
9838,60004588,"Sell",7327230899,10710.0,33078,22683
9838,60004588,"Sell",7355535026,10700.0,2000,2000
9838,60004588,"Sell",7356115262,10650.0,19275,16275
9838,60005686,"Buy",7349148016,8605.0,7000,2924
9838,60005686,"Buy",7260492082,9.11,555555,555555
9838,60005686,"Buy",7337006454,8600.0,15000,8583
9838,60005686,"Buy",7298975959,8700.0,100000,100000
9838,60005686,"Buy",7299876614,8700.0,100000,94485
9838,60005686,"Buy",7302668608,8700.0,30000,30000
9838,60005686,"Buy",7356500553,8705.0,8701,8501
9838,60005686,"Sell",7353294707,10920.0,5975,2545
9838,60005686,"Sell",7356235648,10500.0,200,200
9838,60005686,"Sell",7305075784,11650.0,5000,1720
9838,60005686,"Sell",7355651677,10700.0,455,455
9838,60005686,"Sell",7332173585,11500.0,3800,3800
9838,60005686,"Sell",7355661108,10690.0,3935,3935
9838,60005686,"Sell",7354159833,10700.0,1875,1847
9838,60005686,"Sell",7312738425,11000.0,700,700
9838,60005686,"Sell",7314627917,10970.0,840,592
9838,60005686,"Sell",7251009080,11460.0,12749,11749
9838,60005686,"Sell",7291074457,11820.0,109430,109430
9838,60005686,"Sell",7317907036,11500.0,10015,10015
9838,60005686,"Sell",7353673122,11500.0,5005,5005
9838,60005686,"Sell",7295571133,11690.0,4420,4420
9838,60005686,"Sell",7306281595,11600.0,860,860
9838,60005686,"Sell",7245316026,11800.0,1814,1814
9838,60005686,"Sell",7298564377,11810.0,5110,5110
9838,60005686,"Sell",7352826184,10960.0,5000,3880
9838,60005686,"Sell",7352808793,11450.0,27468,27468
9838,60005686,"Sell",7289588296,11860.0,9060,8941
9838,60005686,"Sell",7329615856,10970.0,123,123
9838,60005686,"Sell",7294466926,11770.0,7290,7290
9838,60008494,"Buy",7351097849,8602.0,2500,2500
9838,60008494,"Buy",7356374228,8617.0,5000,5000
9838,60008494,"Buy",7255842202,8547.0,500000,196862
9838,60008494,"Buy",7349649013,8619.0,70000,70000
9838,60008494,"Buy",7192625896,8548.0,50000,47173
9838,60008494,"Buy",7346285307,8619.0,70000,4726
9838,60008494,"Buy",7355387245,8612.0,12000,10224
9838,60008494,"Buy",6717748541,1005.0,50000,41208
9838,60008494,"Buy",7355856919,8618.0,13000,2715
9838,60008494,"Buy",7349648754,8550.0,80000,80000
9838,60008494,"Buy",7356209580,8615.0,15000,15000
9838,60008494,"Buy",7354311332,1006.0,15000,14978
9838,60008494,"Sell",7296616539,12000.0,13333,12333
9838,60008494,"Sell",7356337502,11950.0,20000,19600
9838,60008494,"Sell",7311946794,12500.0,25000,25000
9838,60008494,"Sell",7293474780,12230.0,153845,153845
9838,60008494,"Sell",7356223667,11940.0,7205,7205
9838,60008494,"Sell",7296791103,12010.0,5000,5000
9838,60008494,"Sell",7296371813,11990.0,1695,1695
9838,60008494,"Sell",7356054578,11980.0,605,605
9838,60008494,"Sell",7356280948,11970.0,495,495
9838,60008494,"Sell",7356303541,11970.0,11111,11111
9838,60008494,"Sell",7296792036,12110.0,10000,10000
9838,60011866,"Buy",7351322674,6002.0,10000,10000
9838,60011866,"Buy",7349030078,5605.0,4157,4147
9838,60011866,"Buy",7352496743,8826.0,4900,1042
9838,60011866,"Buy",7351390362,8800.0,60000,60000
9838,60011866,"Buy",7353262825,8824.0,7000,6999
9838,60011866,"Buy",7351390320,8800.0,60000,60000
9838,60011866,"Buy",7319697459,1.05,100000,100000
9838,60011866,"Buy",7350780578,8821.0,28000,26497
9838,60011866,"Sell",7356299512,10500.0,16068,15477
9838,60011866,"Sell",7305475792,12880.0,430,430
9838,60011866,"Sell",7306802742,12480.0,1000,880
9838,60011866,"Sell",7312003515,12000.0,1675,1675
9838,60011866,"Sell",7352997183,11450.0,5000,5000
9838,60011866,"Sell",7328693843,10900.0,10358,10358
9838,60011866,"Sell",7323697836,11700.0,13325,13325
9838,60011866,"Sell",7330871544,10890.0,8402,3602
